query_id,treatment_id,parent_node,Alias,input_rows,output_rows,Async Capable,Parent Relationship,Filter,Index Cond,Schema,Parallel Aware,Node Type,Output,Relation Name,Rows Removed by Filter,execution_time,Actual Loops,I/O Read Time,I/O Write Time,Shared Read Blocks,Shared Hit Blocks,Self Shared Read Blocks,Self Shared Hit Blocks,Plan Rows,execution_log_time,shared_read_blocks_log,run_id,dbname,data_folder_name
90903,24,Nested Loop,posts,3557569.0,0,False,Inner,((posts.communityowneddate IS NULL) AND (posts.closeddate IS NULL) AND (posts.posttypeid = 2)),(posts.owneruserid = users.id),public,False,Index Scan,"['posts.id', 'posts.posttypeid', 'posts.acceptedanswerid', 'posts.parentid', 'posts.creationdate', 'posts.score', 'posts.viewcount', 'posts.body', 'posts.owneruserid', 'posts.lasteditoruserid', 'posts.lasteditordisplayname', 'posts.lasteditdate', 'posts.lastactivitydate', 'posts.title', 'posts.tags', 'posts.answercount', 'posts.commentcount', 'posts.favoritecount', 'posts.closeddate', 'posts.communityowneddate', 'posts.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0,mathso,ce_mathso
90904,9,Nested Loop,posts,3557569.0,0,False,Inner,((posts.communityowneddate IS NULL) AND (posts.closeddate IS NULL) AND (posts.posttypeid = 2)),(posts.owneruserid = users.id),public,False,Index Scan,"['posts.id', 'posts.posttypeid', 'posts.acceptedanswerid', 'posts.parentid', 'posts.creationdate', 'posts.score', 'posts.viewcount', 'posts.body', 'posts.owneruserid', 'posts.lasteditoruserid', 'posts.lasteditordisplayname', 'posts.lasteditdate', 'posts.lastactivitydate', 'posts.title', 'posts.tags', 'posts.answercount', 'posts.commentcount', 'posts.favoritecount', 'posts.closeddate', 'posts.communityowneddate', 'posts.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0,mathso,ce_mathso
90904,18,Nested Loop,posts,3557569.0,0,False,Inner,((posts.communityowneddate IS NULL) AND (posts.closeddate IS NULL) AND (posts.posttypeid = 2)),(posts.owneruserid = users.id),public,False,Index Scan,"['posts.id', 'posts.posttypeid', 'posts.acceptedanswerid', 'posts.parentid', 'posts.creationdate', 'posts.score', 'posts.viewcount', 'posts.body', 'posts.owneruserid', 'posts.lasteditoruserid', 'posts.lasteditordisplayname', 'posts.lasteditdate', 'posts.lastactivitydate', 'posts.title', 'posts.tags', 'posts.answercount', 'posts.commentcount', 'posts.favoritecount', 'posts.closeddate', 'posts.communityowneddate', 'posts.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0,mathso,ce_mathso
90904,24,Nested Loop,posts,3557569.0,0,False,Inner,((posts.communityowneddate IS NULL) AND (posts.closeddate IS NULL) AND (posts.posttypeid = 2)),(posts.owneruserid = users.id),public,False,Index Scan,"['posts.id', 'posts.posttypeid', 'posts.acceptedanswerid', 'posts.parentid', 'posts.creationdate', 'posts.score', 'posts.viewcount', 'posts.body', 'posts.owneruserid', 'posts.lasteditoruserid', 'posts.lasteditordisplayname', 'posts.lasteditdate', 'posts.lastactivitydate', 'posts.title', 'posts.tags', 'posts.answercount', 'posts.commentcount', 'posts.favoritecount', 'posts.closeddate', 'posts.communityowneddate', 'posts.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0,mathso,ce_mathso
90905,9,Nested Loop,posts,3557569.0,0,False,Inner,((posts.communityowneddate IS NULL) AND (posts.closeddate IS NULL) AND (posts.posttypeid = 2)),(posts.owneruserid = users.id),public,False,Index Scan,"['posts.id', 'posts.posttypeid', 'posts.acceptedanswerid', 'posts.parentid', 'posts.creationdate', 'posts.score', 'posts.viewcount', 'posts.body', 'posts.owneruserid', 'posts.lasteditoruserid', 'posts.lasteditordisplayname', 'posts.lasteditdate', 'posts.lastactivitydate', 'posts.title', 'posts.tags', 'posts.answercount', 'posts.commentcount', 'posts.favoritecount', 'posts.closeddate', 'posts.communityowneddate', 'posts.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0,mathso,ce_mathso
90905,18,Nested Loop,posts,3557569.0,0,False,Inner,((posts.communityowneddate IS NULL) AND (posts.closeddate IS NULL) AND (posts.posttypeid = 2)),(posts.owneruserid = users.id),public,False,Index Scan,"['posts.id', 'posts.posttypeid', 'posts.acceptedanswerid', 'posts.parentid', 'posts.creationdate', 'posts.score', 'posts.viewcount', 'posts.body', 'posts.owneruserid', 'posts.lasteditoruserid', 'posts.lasteditordisplayname', 'posts.lasteditdate', 'posts.lastactivitydate', 'posts.title', 'posts.tags', 'posts.answercount', 'posts.commentcount', 'posts.favoritecount', 'posts.closeddate', 'posts.communityowneddate', 'posts.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0,mathso,ce_mathso
90905,24,Nested Loop,posts,3557569.0,0,False,Inner,((posts.communityowneddate IS NULL) AND (posts.closeddate IS NULL) AND (posts.posttypeid = 2)),(posts.owneruserid = users.id),public,False,Index Scan,"['posts.id', 'posts.posttypeid', 'posts.acceptedanswerid', 'posts.parentid', 'posts.creationdate', 'posts.score', 'posts.viewcount', 'posts.body', 'posts.owneruserid', 'posts.lasteditoruserid', 'posts.lasteditordisplayname', 'posts.lasteditdate', 'posts.lastactivitydate', 'posts.title', 'posts.tags', 'posts.answercount', 'posts.commentcount', 'posts.favoritecount', 'posts.closeddate', 'posts.communityowneddate', 'posts.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0,mathso,ce_mathso
90918,9,Hash,posttags,3641094.0,0,False,Outer,0,(posttags.tagid = $0),public,False,Index Scan,['posttags.postid'],posttags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2705.0,0.0,0.0,0,mathso,ce_mathso
90918,9,Nested Loop,answers,3557569.0,0,False,Inner,(answers.posttypeid = 2),(answers.parentid = questions.id),public,False,Index Scan,"['answers.id', 'answers.posttypeid', 'answers.acceptedanswerid', 'answers.parentid', 'answers.creationdate', 'answers.score', 'answers.viewcount', 'answers.body', 'answers.owneruserid', 'answers.lasteditoruserid', 'answers.lasteditordisplayname', 'answers.lasteditdate', 'answers.lastactivitydate', 'answers.title', 'answers.tags', 'answers.answercount', 'answers.commentcount', 'answers.favoritecount', 'answers.closeddate', 'answers.communityowneddate', 'answers.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,mathso,ce_mathso
90918,18,Hash,posttags,3641094.0,0,False,Outer,0,(posttags.tagid = $0),public,False,Index Scan,['posttags.postid'],posttags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2705.0,0.0,0.0,0,mathso,ce_mathso
90918,18,Nested Loop,answers,3557569.0,0,False,Inner,(answers.posttypeid = 2),(answers.parentid = questions.id),public,False,Index Scan,"['answers.id', 'answers.posttypeid', 'answers.acceptedanswerid', 'answers.parentid', 'answers.creationdate', 'answers.score', 'answers.viewcount', 'answers.body', 'answers.owneruserid', 'answers.lasteditoruserid', 'answers.lasteditordisplayname', 'answers.lasteditdate', 'answers.lastactivitydate', 'answers.title', 'answers.tags', 'answers.answercount', 'answers.commentcount', 'answers.favoritecount', 'answers.closeddate', 'answers.communityowneddate', 'answers.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,mathso,ce_mathso
90918,24,Nested Loop,answers,3557569.0,0,False,Inner,(answers.posttypeid = 2),(answers.parentid = questions.id),public,False,Index Scan,"['answers.id', 'answers.posttypeid', 'answers.acceptedanswerid', 'answers.parentid', 'answers.creationdate', 'answers.score', 'answers.viewcount', 'answers.body', 'answers.owneruserid', 'answers.lasteditoruserid', 'answers.lasteditordisplayname', 'answers.lasteditdate', 'answers.lastactivitydate', 'answers.title', 'answers.tags', 'answers.answercount', 'answers.commentcount', 'answers.favoritecount', 'answers.closeddate', 'answers.communityowneddate', 'answers.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,mathso,ce_mathso
90919,9,Hash,posttags,3641094.0,0,False,Outer,0,(posttags.tagid = $0),public,False,Index Scan,['posttags.postid'],posttags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2705.0,0.0,0.0,0,mathso,ce_mathso
90919,9,Nested Loop,answers,3557569.0,0,False,Inner,(answers.posttypeid = 2),(answers.parentid = questions.id),public,False,Index Scan,"['answers.id', 'answers.posttypeid', 'answers.acceptedanswerid', 'answers.parentid', 'answers.creationdate', 'answers.score', 'answers.viewcount', 'answers.body', 'answers.owneruserid', 'answers.lasteditoruserid', 'answers.lasteditordisplayname', 'answers.lasteditdate', 'answers.lastactivitydate', 'answers.title', 'answers.tags', 'answers.answercount', 'answers.commentcount', 'answers.favoritecount', 'answers.closeddate', 'answers.communityowneddate', 'answers.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,mathso,ce_mathso
90919,18,Hash,posttags,3641094.0,0,False,Outer,0,(posttags.tagid = $0),public,False,Index Scan,['posttags.postid'],posttags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2705.0,0.0,0.0,0,mathso,ce_mathso
90919,18,Nested Loop,answers,3557569.0,0,False,Inner,(answers.posttypeid = 2),(answers.parentid = questions.id),public,False,Index Scan,"['answers.id', 'answers.posttypeid', 'answers.acceptedanswerid', 'answers.parentid', 'answers.creationdate', 'answers.score', 'answers.viewcount', 'answers.body', 'answers.owneruserid', 'answers.lasteditoruserid', 'answers.lasteditordisplayname', 'answers.lasteditdate', 'answers.lastactivitydate', 'answers.title', 'answers.tags', 'answers.answercount', 'answers.commentcount', 'answers.favoritecount', 'answers.closeddate', 'answers.communityowneddate', 'answers.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,mathso,ce_mathso
90919,24,Nested Loop,answers,3557569.0,0,False,Inner,(answers.posttypeid = 2),(answers.parentid = questions.id),public,False,Index Scan,"['answers.id', 'answers.posttypeid', 'answers.acceptedanswerid', 'answers.parentid', 'answers.creationdate', 'answers.score', 'answers.viewcount', 'answers.body', 'answers.owneruserid', 'answers.lasteditoruserid', 'answers.lasteditordisplayname', 'answers.lasteditdate', 'answers.lastactivitydate', 'answers.title', 'answers.tags', 'answers.answercount', 'answers.commentcount', 'answers.favoritecount', 'answers.closeddate', 'answers.communityowneddate', 'answers.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,mathso,ce_mathso
90920,9,Hash,posttags,3641094.0,0,False,Outer,0,(posttags.tagid = $0),public,False,Index Scan,['posttags.postid'],posttags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2705.0,0.0,0.0,0,mathso,ce_mathso
90920,9,Nested Loop,answers,3557569.0,0,False,Inner,(answers.posttypeid = 2),(answers.parentid = questions.id),public,False,Index Scan,"['answers.id', 'answers.posttypeid', 'answers.acceptedanswerid', 'answers.parentid', 'answers.creationdate', 'answers.score', 'answers.viewcount', 'answers.body', 'answers.owneruserid', 'answers.lasteditoruserid', 'answers.lasteditordisplayname', 'answers.lasteditdate', 'answers.lastactivitydate', 'answers.title', 'answers.tags', 'answers.answercount', 'answers.commentcount', 'answers.favoritecount', 'answers.closeddate', 'answers.communityowneddate', 'answers.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,mathso,ce_mathso
90920,18,Hash,posttags,3641094.0,0,False,Outer,0,(posttags.tagid = $0),public,False,Index Scan,['posttags.postid'],posttags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2705.0,0.0,0.0,0,mathso,ce_mathso
90920,18,Nested Loop,answers,3557569.0,0,False,Inner,(answers.posttypeid = 2),(answers.parentid = questions.id),public,False,Index Scan,"['answers.id', 'answers.posttypeid', 'answers.acceptedanswerid', 'answers.parentid', 'answers.creationdate', 'answers.score', 'answers.viewcount', 'answers.body', 'answers.owneruserid', 'answers.lasteditoruserid', 'answers.lasteditordisplayname', 'answers.lasteditdate', 'answers.lastactivitydate', 'answers.title', 'answers.tags', 'answers.answercount', 'answers.commentcount', 'answers.favoritecount', 'answers.closeddate', 'answers.communityowneddate', 'answers.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,mathso,ce_mathso
90920,24,Nested Loop,answers,3557569.0,0,False,Inner,(answers.posttypeid = 2),(answers.parentid = questions.id),public,False,Index Scan,"['answers.id', 'answers.posttypeid', 'answers.acceptedanswerid', 'answers.parentid', 'answers.creationdate', 'answers.score', 'answers.viewcount', 'answers.body', 'answers.owneruserid', 'answers.lasteditoruserid', 'answers.lasteditordisplayname', 'answers.lasteditdate', 'answers.lastactivitydate', 'answers.title', 'answers.tags', 'answers.answercount', 'answers.commentcount', 'answers.favoritecount', 'answers.closeddate', 'answers.communityowneddate', 'answers.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,mathso,ce_mathso
90921,9,Hash,posttags,3641094.0,0,False,Outer,0,(posttags.tagid = $0),public,False,Index Scan,['posttags.postid'],posttags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2705.0,0.0,0.0,0,mathso,ce_mathso
90921,9,Nested Loop,answers,3557569.0,0,False,Inner,(answers.posttypeid = 2),(answers.parentid = questions.id),public,False,Index Scan,"['answers.id', 'answers.posttypeid', 'answers.acceptedanswerid', 'answers.parentid', 'answers.creationdate', 'answers.score', 'answers.viewcount', 'answers.body', 'answers.owneruserid', 'answers.lasteditoruserid', 'answers.lasteditordisplayname', 'answers.lasteditdate', 'answers.lastactivitydate', 'answers.title', 'answers.tags', 'answers.answercount', 'answers.commentcount', 'answers.favoritecount', 'answers.closeddate', 'answers.communityowneddate', 'answers.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,mathso,ce_mathso
90921,18,Hash,posttags,3641094.0,0,False,Outer,0,(posttags.tagid = $0),public,False,Index Scan,['posttags.postid'],posttags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2705.0,0.0,0.0,0,mathso,ce_mathso
90921,18,Nested Loop,answers,3557569.0,0,False,Inner,(answers.posttypeid = 2),(answers.parentid = questions.id),public,False,Index Scan,"['answers.id', 'answers.posttypeid', 'answers.acceptedanswerid', 'answers.parentid', 'answers.creationdate', 'answers.score', 'answers.viewcount', 'answers.body', 'answers.owneruserid', 'answers.lasteditoruserid', 'answers.lasteditordisplayname', 'answers.lasteditdate', 'answers.lastactivitydate', 'answers.title', 'answers.tags', 'answers.answercount', 'answers.commentcount', 'answers.favoritecount', 'answers.closeddate', 'answers.communityowneddate', 'answers.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,mathso,ce_mathso
90921,24,Nested Loop,answers,3557569.0,0,False,Inner,(answers.posttypeid = 2),(answers.parentid = questions.id),public,False,Index Scan,"['answers.id', 'answers.posttypeid', 'answers.acceptedanswerid', 'answers.parentid', 'answers.creationdate', 'answers.score', 'answers.viewcount', 'answers.body', 'answers.owneruserid', 'answers.lasteditoruserid', 'answers.lasteditordisplayname', 'answers.lasteditdate', 'answers.lastactivitydate', 'answers.title', 'answers.tags', 'answers.answercount', 'answers.commentcount', 'answers.favoritecount', 'answers.closeddate', 'answers.communityowneddate', 'answers.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,mathso,ce_mathso
90922,9,Hash,posttags,3641094.0,0,False,Outer,0,(posttags.tagid = $0),public,False,Index Scan,['posttags.postid'],posttags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2705.0,0.0,0.0,0,mathso,ce_mathso
90922,9,Nested Loop,answers,3557569.0,0,False,Inner,(answers.posttypeid = 2),(answers.parentid = questions.id),public,False,Index Scan,"['answers.id', 'answers.posttypeid', 'answers.acceptedanswerid', 'answers.parentid', 'answers.creationdate', 'answers.score', 'answers.viewcount', 'answers.body', 'answers.owneruserid', 'answers.lasteditoruserid', 'answers.lasteditordisplayname', 'answers.lasteditdate', 'answers.lastactivitydate', 'answers.title', 'answers.tags', 'answers.answercount', 'answers.commentcount', 'answers.favoritecount', 'answers.closeddate', 'answers.communityowneddate', 'answers.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,mathso,ce_mathso
90922,18,Hash,posttags,3641094.0,0,False,Outer,0,(posttags.tagid = $0),public,False,Index Scan,['posttags.postid'],posttags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2705.0,0.0,0.0,0,mathso,ce_mathso
90922,18,Nested Loop,answers,3557569.0,0,False,Inner,(answers.posttypeid = 2),(answers.parentid = questions.id),public,False,Index Scan,"['answers.id', 'answers.posttypeid', 'answers.acceptedanswerid', 'answers.parentid', 'answers.creationdate', 'answers.score', 'answers.viewcount', 'answers.body', 'answers.owneruserid', 'answers.lasteditoruserid', 'answers.lasteditordisplayname', 'answers.lasteditdate', 'answers.lastactivitydate', 'answers.title', 'answers.tags', 'answers.answercount', 'answers.commentcount', 'answers.favoritecount', 'answers.closeddate', 'answers.communityowneddate', 'answers.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,mathso,ce_mathso
90922,24,Nested Loop,answers,3557569.0,0,False,Inner,(answers.posttypeid = 2),(answers.parentid = questions.id),public,False,Index Scan,"['answers.id', 'answers.posttypeid', 'answers.acceptedanswerid', 'answers.parentid', 'answers.creationdate', 'answers.score', 'answers.viewcount', 'answers.body', 'answers.owneruserid', 'answers.lasteditoruserid', 'answers.lasteditordisplayname', 'answers.lasteditdate', 'answers.lastactivitydate', 'answers.title', 'answers.tags', 'answers.answercount', 'answers.commentcount', 'answers.favoritecount', 'answers.closeddate', 'answers.communityowneddate', 'answers.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,mathso,ce_mathso
90923,9,Hash,posttags,3641094.0,0,False,Outer,0,(posttags.tagid = $0),public,False,Index Scan,['posttags.postid'],posttags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2705.0,0.0,0.0,0,mathso,ce_mathso
90923,9,Nested Loop,answers,3557569.0,0,False,Inner,(answers.posttypeid = 2),(answers.parentid = questions.id),public,False,Index Scan,"['answers.id', 'answers.posttypeid', 'answers.acceptedanswerid', 'answers.parentid', 'answers.creationdate', 'answers.score', 'answers.viewcount', 'answers.body', 'answers.owneruserid', 'answers.lasteditoruserid', 'answers.lasteditordisplayname', 'answers.lasteditdate', 'answers.lastactivitydate', 'answers.title', 'answers.tags', 'answers.answercount', 'answers.commentcount', 'answers.favoritecount', 'answers.closeddate', 'answers.communityowneddate', 'answers.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,mathso,ce_mathso
90923,18,Hash,posttags,3641094.0,0,False,Outer,0,(posttags.tagid = $0),public,False,Index Scan,['posttags.postid'],posttags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2705.0,0.0,0.0,0,mathso,ce_mathso
90923,18,Nested Loop,answers,3557569.0,0,False,Inner,(answers.posttypeid = 2),(answers.parentid = questions.id),public,False,Index Scan,"['answers.id', 'answers.posttypeid', 'answers.acceptedanswerid', 'answers.parentid', 'answers.creationdate', 'answers.score', 'answers.viewcount', 'answers.body', 'answers.owneruserid', 'answers.lasteditoruserid', 'answers.lasteditordisplayname', 'answers.lasteditdate', 'answers.lastactivitydate', 'answers.title', 'answers.tags', 'answers.answercount', 'answers.commentcount', 'answers.favoritecount', 'answers.closeddate', 'answers.communityowneddate', 'answers.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,mathso,ce_mathso
90923,24,Nested Loop,answers,3557569.0,0,False,Inner,(answers.posttypeid = 2),(answers.parentid = questions.id),public,False,Index Scan,"['answers.id', 'answers.posttypeid', 'answers.acceptedanswerid', 'answers.parentid', 'answers.creationdate', 'answers.score', 'answers.viewcount', 'answers.body', 'answers.owneruserid', 'answers.lasteditoruserid', 'answers.lasteditordisplayname', 'answers.lasteditdate', 'answers.lastactivitydate', 'answers.title', 'answers.tags', 'answers.answercount', 'answers.commentcount', 'answers.favoritecount', 'answers.closeddate', 'answers.communityowneddate', 'answers.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,mathso,ce_mathso
90926,9,Hash,posttags,3641094.0,0,False,Outer,0,(posttags.tagid = $0),public,False,Index Scan,['posttags.postid'],posttags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2705.0,0.0,0.0,0,mathso,ce_mathso
90926,9,Nested Loop,answers,3557569.0,0,False,Inner,(answers.posttypeid = 2),(answers.parentid = questions.id),public,False,Index Scan,"['answers.id', 'answers.posttypeid', 'answers.acceptedanswerid', 'answers.parentid', 'answers.creationdate', 'answers.score', 'answers.viewcount', 'answers.body', 'answers.owneruserid', 'answers.lasteditoruserid', 'answers.lasteditordisplayname', 'answers.lasteditdate', 'answers.lastactivitydate', 'answers.title', 'answers.tags', 'answers.answercount', 'answers.commentcount', 'answers.favoritecount', 'answers.closeddate', 'answers.communityowneddate', 'answers.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,mathso,ce_mathso
90926,18,Hash,posttags,3641094.0,0,False,Outer,0,(posttags.tagid = $0),public,False,Index Scan,['posttags.postid'],posttags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2705.0,0.0,0.0,0,mathso,ce_mathso
90926,18,Nested Loop,answers,3557569.0,0,False,Inner,(answers.posttypeid = 2),(answers.parentid = questions.id),public,False,Index Scan,"['answers.id', 'answers.posttypeid', 'answers.acceptedanswerid', 'answers.parentid', 'answers.creationdate', 'answers.score', 'answers.viewcount', 'answers.body', 'answers.owneruserid', 'answers.lasteditoruserid', 'answers.lasteditordisplayname', 'answers.lasteditdate', 'answers.lastactivitydate', 'answers.title', 'answers.tags', 'answers.answercount', 'answers.commentcount', 'answers.favoritecount', 'answers.closeddate', 'answers.communityowneddate', 'answers.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,mathso,ce_mathso
90926,24,Nested Loop,answers,3557569.0,0,False,Inner,(answers.posttypeid = 2),(answers.parentid = questions.id),public,False,Index Scan,"['answers.id', 'answers.posttypeid', 'answers.acceptedanswerid', 'answers.parentid', 'answers.creationdate', 'answers.score', 'answers.viewcount', 'answers.body', 'answers.owneruserid', 'answers.lasteditoruserid', 'answers.lasteditordisplayname', 'answers.lasteditdate', 'answers.lastactivitydate', 'answers.title', 'answers.tags', 'answers.answercount', 'answers.commentcount', 'answers.favoritecount', 'answers.closeddate', 'answers.communityowneddate', 'answers.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,mathso,ce_mathso
90931,9,Hash,posttags,3641094.0,0,False,Outer,0,(posttags.tagid = $0),public,False,Index Scan,['posttags.postid'],posttags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2705.0,0.0,0.0,0,mathso,ce_mathso
90931,9,Nested Loop,answers,3557569.0,0,False,Inner,(answers.posttypeid = 2),(answers.parentid = questions.id),public,False,Index Scan,"['answers.id', 'answers.posttypeid', 'answers.acceptedanswerid', 'answers.parentid', 'answers.creationdate', 'answers.score', 'answers.viewcount', 'answers.body', 'answers.owneruserid', 'answers.lasteditoruserid', 'answers.lasteditordisplayname', 'answers.lasteditdate', 'answers.lastactivitydate', 'answers.title', 'answers.tags', 'answers.answercount', 'answers.commentcount', 'answers.favoritecount', 'answers.closeddate', 'answers.communityowneddate', 'answers.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,mathso,ce_mathso
90931,18,Hash,posttags,3641094.0,0,False,Outer,0,(posttags.tagid = $0),public,False,Index Scan,['posttags.postid'],posttags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2705.0,0.0,0.0,0,mathso,ce_mathso
90931,18,Nested Loop,answers,3557569.0,0,False,Inner,(answers.posttypeid = 2),(answers.parentid = questions.id),public,False,Index Scan,"['answers.id', 'answers.posttypeid', 'answers.acceptedanswerid', 'answers.parentid', 'answers.creationdate', 'answers.score', 'answers.viewcount', 'answers.body', 'answers.owneruserid', 'answers.lasteditoruserid', 'answers.lasteditordisplayname', 'answers.lasteditdate', 'answers.lastactivitydate', 'answers.title', 'answers.tags', 'answers.answercount', 'answers.commentcount', 'answers.favoritecount', 'answers.closeddate', 'answers.communityowneddate', 'answers.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,mathso,ce_mathso
90931,24,Nested Loop,answers,3557569.0,0,False,Inner,(answers.posttypeid = 2),(answers.parentid = questions.id),public,False,Index Scan,"['answers.id', 'answers.posttypeid', 'answers.acceptedanswerid', 'answers.parentid', 'answers.creationdate', 'answers.score', 'answers.viewcount', 'answers.body', 'answers.owneruserid', 'answers.lasteditoruserid', 'answers.lasteditordisplayname', 'answers.lasteditdate', 'answers.lastactivitydate', 'answers.title', 'answers.tags', 'answers.answercount', 'answers.commentcount', 'answers.favoritecount', 'answers.closeddate', 'answers.communityowneddate', 'answers.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,mathso,ce_mathso
90933,9,Hash,posttags,3641094.0,0,False,Outer,0,(posttags.tagid = $0),public,False,Index Scan,['posttags.postid'],posttags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2705.0,0.0,0.0,0,mathso,ce_mathso
90933,18,Hash,posttags,3641094.0,0,False,Outer,0,(posttags.tagid = $0),public,False,Index Scan,['posttags.postid'],posttags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2705.0,0.0,0.0,0,mathso,ce_mathso
90934,9,Hash,posttags,3641094.0,0,False,Outer,0,(posttags.tagid = $0),public,False,Index Scan,['posttags.postid'],posttags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2705.0,0.0,0.0,0,mathso,ce_mathso
90934,18,Hash,posttags,3641094.0,0,False,Outer,0,(posttags.tagid = $0),public,False,Index Scan,['posttags.postid'],posttags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2705.0,0.0,0.0,0,mathso,ce_mathso
90939,9,Hash,posttags,3641094.0,0,False,Outer,0,(posttags.tagid = $0),public,False,Index Scan,['posttags.postid'],posttags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2705.0,0.0,0.0,0,mathso,ce_mathso
